SalePrice,location_street,location_ward,location_district,number_of_toilet,access_to_school,access_to_hospital,access_to_market,number_of_floor,is_having_basement,is_having_attic_floor,is_having_rooftop,alley_width,number_of_bedroom,loc_lat,loc_long,total_sqft
5800.2,Đường Nguyễn Biểu,Phường 1 Quận 5,Quận 5,2,0,1,1,3,0,0,0,4,3,10.7543512,106.6843178,63
1499.4,Đường Lê Văn Lương,Xã Phước Kiển Huyện Nhà Bè,Huyện Nhà Bè,2,1,0,1,3,0,0,1,4,2,10.7200389,106.7001786,63
5323.40214,Đường Hoàng Sa,Phường 7 Quận 3,Quận 3,2,0,0,0,2,0,1,0,4,2,10.7867852,106.6736726,63
7698.6,Đường Dương Quảng Hàm,Phường 5 Quận Gò Vấp,Quận Gò Vấp,1,0,0,0,1,0,0,0,4,2,10.8308859,106.6874859,63
3467.1,Đường Lạc Long Quân,Phường 5 Quận 11,Quận 11,3,1,1,1,2.5,0,0,0,4,2,10.7745444,106.6479139,63.1
5849.55288,Đường Ba Tháng Hai,Phường 14 Quận 10,Quận 10,2,0,0,0,2,0,0,0,4,2,10.7729399,106.6611959,63.1
7401.147,Đường Nguyễn Trãi,Phường 11 Quận 5,Quận 5,2,1,1,1,1.5,0,0,0,4,2,10.7536262,106.6646205,63.1
2706.99,Đường Ấp 4,Xã Đông Thạnh Huyện Hóc Môn,Huyện Hóc Môn,1,1,0,1,1.5,0,0,0,4,2,10.9080952,106.6437106,63.1
4117.09375,Đường Đoàn Văn Bơ,Phường 9 Quận 4,Quận 4,3,1,0,1,3,0,0,0,4,2,10.7633696,106.7037801,63.2
2377.56036,Đường QL1A,Phường Tân Chánh Hiệp Quận 12,Quận 12,2,1,0,1,1.5,0,0,0,4,2,10.8490255,106.6244963,63.2
6604.4,Đường Nguyễn Tư Nghiêm,Phường Bình Trưng Tây Quận 2,Quận 2,2,1,0,1,1,0,0,0,4,2,10.7863513,106.764021,63.2
2219.68032,Đường Ấp Tam Đông 3,Xã Thới Tam Thôn Huyện Hóc Môn,Huyện Hóc Môn,1,0,0,0,1.5,0,0,0,4,2,10.8887467,106.6102118,63.3
3074.456,Đường Ấp Chánh 2,Xã Tân Xuân Huyện Hóc Môn,Huyện Hóc Môn,1,1,0,1,1.5,0,0,0,4,2,10.8774266,106.6001655,63.3
2952,Đường Liên khu 5-6,Phường Bình Hưng Hòa B Quận Bình Tân,Quận Bình Tân,1,1,0,1,1.5,0,0,0,4,1,10.7900983,106.5922112,63.3
3611.5684,Đường Tô Ngọc Vân,Phường Tam Phú Thành phố Thủ Đức,Thành phố Thủ Đức,2,1,1,1,2,0,0,0,4,2,10.8631083,106.7434492,63.4
2459.92,Đường Tam Châu,Phường Tam Bình Thành phố Thủ Đức,Thành phố Thủ Đức,1,1,1,1,1,0,0,0,4,1,10.8678708,106.7348233,63.4
7622.59,Cách Mạng Tháng Tám,Phường 15 Quận 10,Quận 10,4,0,0,0,3,0,0,1,4,4,10.78125455,106.6652255,63.5
3065.45496,Đường Lê Văn Quới,Phường Bình Trị Đông A Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,0,0,4,2,10.776182,106.6109757,63.5
2349.5,Đường ấp Trung Đông 2,Xã Thới Tam Thôn Huyện Hóc Môn,Huyện Hóc Môn,1,1,0,1,1,0,0,0,4,2,10.8887467,106.6102118,63.5
2306.60968,Đường Ấp Dân Thắng 2,Xã Tân Thới Nhì Huyện Hóc Môn,Huyện Hóc Môn,2,0,0,0,1.5,0,0,0,4,3,10.8964501,106.5777418,63.7
3110.4,Đường Số 1C,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,1,1,0,1,2,0,0,0,4,2,10.779568,106.6132299,63.8
8827.203,Đường Nhật Tảo,Phường 6 Quận 10,Quận 10,1,0,0,0,2,0,0,0,4,1,10.7635862,106.6632825,63.8
1556.72,Đường ẤP TRUNG ĐÔNG,Xã Thới Tam Thôn Huyện Hóc Môn,Huyện Hóc Môn,2,1,0,1,1.5,0,0,0,4,4,10.8887467,106.6102118,63.8
2968.89172,Đường Tân Chánh Hiệp 10,Phường Tân Chánh Hiệp Quận 12,Quận 12,1,1,0,1,1.5,0,0,0,4,1,10.8675368,106.6263371,63.8
3001.214,Đường Thới An 10,Phường Thới An Quận 12,Quận 12,2,1,0,1,2,0,0,0,4,2,10.8850248,106.651455,63.9
3407.71344,Đường Nguyễn Văn Lượng,Phường 17 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,4,2,10.8385063,106.6779522,63.9
2661.1,Đường Nhật Tảo,Phường 7 Quận 11,Quận 11,1,1,1,1,1.5,0,0,0,4,2,10.7622116,106.6584682,63.9
4347.216,Đường Số 339,Phường Phước Long B Quận 9,Quận 9,1,1,0,1,1.5,0,0,0,4,2,10.8238378,106.7751057,63.9
4164.78348,Đường Hoàng Diệu,Phường 8 Quận 4,Quận 4,3,1,0,1,3,0,0,0,4,2,10.7615651,106.7011721,64
7226.6376,Đường Dương Quảng Hàm,Phường 5 Quận Gò Vấp,Quận Gò Vấp,4,1,0,1,2,0,0,0,4,4,10.8308859,106.6874859,64
5497.6,Đường Dương Văn Dương,Phường Tân Quý Quận Tân Phú,Quận Tân Phú,4,1,0,1,2,0,1,0,4,3,10.7940368,106.6167486,64
4989.6,Cách Mạng Tháng Tám,Phường 15 Quận 10,Quận 10,2,0,0,0,2,0,0,1,4,3,10.78125455,106.6652255,64
2051.2,Đường Tam Bình,Phường Tam Phú Thành phố Thủ Đức,Thành phố Thủ Đức,2,1,0,1,2,0,0,0,4,2,10.8631083,106.7434492,64
3398.4,Đường Tân Trụ,Phường 15 Quận Tân Bình,Quận Tân Bình,1,0,0,0,2,0,0,0,4,1,10.8240696,106.6318269,64
3612.9951,Đường Lưu Hữu Phước,Phường 15 Quận 8,Quận 8,3,1,0,1,3,0,0,0,4,5,10.7168899,106.6306292,64.2
3637.36224,Đường Đoàn Văn Bơ,Phường 10 Quận 4,Quận 4,3,1,0,1,3,0,0,0,4,2,10.7618097,106.7062463,64.2
3646.5216,Đường Tân Thới Nhất 05,Phường Tân Thới Nhất Quận 12,Quận 12,1,1,0,1,1.5,0,0,0,4,2,10.8305097,106.611896,64.2
2385.53,Đường Liên Khu 4-5,Phường Bình Hưng Hòa B Quận Bình Tân,Quận Bình Tân,2,1,0,1,2.5,0,0,0,4,2,10.7978669,106.5972855,64.3
2801.1256,Đường Lê Văn Quới,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,2,0,0,0,2,0,0,0,4,2,10.7757553,106.6140471,64.3
3648.5625,Đường Số 22,Phường Linh Đông Thành phố Thủ Đức,Thành phố Thủ Đức,2,1,0,1,2,0,0,0,4,2,10.8518876,106.7454564,64.3
3000,Đường Quốc lộ 1A,Phường An Phú Đông Quận 12,Quận 12,1,1,0,1,1.5,0,0,0,4,1,10.8541976,106.6910748,64.3
5699.776,Đường Trần Bình Trọng,Phường 1 Quận 5,Quận 5,3,1,1,1,3,0,0,0,4,2,10.7538501,106.681996,64.4
3096.604,Đường Số 185,Phường Phước Long B Quận 9,Quận 9,2,1,0,1,2,0,0,0,4,2,10.8246421,106.7759877,64.4
3923.64,Đường B4,Phường Tây Thạnh Quận Tân Phú,Quận Tân Phú,2,1,0,1,2,0,1,0,4,2,10.8107072,106.6220722,64.4
5462.4375,Đường Tân Hóa,Phường 1 Quận 11,Quận 11,2,1,0,1,3,0,0,1,4,4,10.7551612,106.6375304,64.5
4347,Đường Lò Siêu,Phường 16 Quận 11,Quận 11,2,1,1,1,2,0,0,1,4,3,10.7570739,106.6488205,64.5
4200,Đường Số 45,Phường 10 Quận 6,Quận 6,3,1,1,1,3,0,0,0,4,4,10.7320032,106.6272759,64.6
6478.24,Đường Lưu Nhân Chú,Phường 5 Quận Tân Bình,Quận Tân Bình,2,1,0,1,3,0,0,0,4,2,10.7904337,106.6623709,64.6
3201.6,Đường Ấp Tam Đông,Xã Thới Tam Thôn Huyện Hóc Môn,Huyện Hóc Môn,2,1,0,1,2,0,0,0,4,2,10.8887467,106.6102118,64.6
3050.4,Đường Lê Văn Quới,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,1,1,0,1,2,0,0,0,4,2,10.776182,106.6109757,64.6
5301,Đường Phan Văn Khỏe,Phường 5 Quận 6,Quận 6,1,0,0,0,1.5,0,0,0,4,2,10.7482858,106.6494255,64.6
5096.94,Đường Đỗ Thúc Tịnh,Phường 12 Quận Gò Vấp,Quận Gò Vấp,1,0,0,1,1,0,0,0,4,2,10.8407293,106.6429549,64.6
3884.1075,Đường Phan Huy Ích,Phường 12 Quận Gò Vấp,Quận Gò Vấp,2,0,0,0,1.5,0,0,0,4,1,10.8373485,106.6362851,64.7
7162.848,Đường Chương Dương,Phường Cầu Kho Quận 1,Quận 1,2,1,0,1,2.5,0,0,0,4,2,10.75752515,106.6889002,64.8
2990.4,Đường Số 1C,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,2,0,0,0,2,0,0,0,4,2,10.779568,106.6132299,64.8
3807.87,Đường Lạc Long Quân,Phường 3 Quận 11,Quận 11,1,1,1,1,2,0,0,0,4,2,10.7578668,106.6354362,64.8
2489.592,Đường Ấp Đông,Xã Thới Tam Thôn Huyện Hóc Môn,Huyện Hóc Môn,1,1,0,1,1.5,0,0,0,4,2,10.8887467,106.6102118,64.8
1449,Đường Huỳnh Tấn Phát,Xã Phú Xuân Huyện Nhà Bè,Huyện Nhà Bè,3,1,0,1,3,0,0,0,4,3,10.6811366,106.7469762,65
2901,Đường Bùi Quang Là,Phường 12 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,4,2,10.8351122,106.6396031,65
2640.6,Đường Lê Đình Cẩn,Phường Tân Tạo Quận Bình Tân,Quận Bình Tân,1,1,0,1,2,0,0,0,4,2,10.7597838,106.5949854,65
4248,Đường Ni Sư Huỳnh Liên,Phường 10 Quận Tân Bình,Quận Tân Bình,2,1,0,1,2,0,0,0,4,3,10.7854672,106.645595,65.1
2345.6,Đường Hương Lộ 2,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,2,1,0,1,2,0,0,0,4,2,10.7694645,106.6127274,65.2
5505.526,Đường Lạc Long Quân,Phường 8 Quận Tân Bình,Quận Tân Bình,2,1,1,1,2,0,0,0,4,2,10.7751759,106.6483593,65.2
3201.5655,Đường Số 2,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,1,1,1,1,2,0,0,0,4,2,10.7828563,106.6002182,65.2
2607.74385,Đường Huỳnh Tấn Phát,Phường Tân Thuận Tây Quận 7,Quận 7,2,1,1,1,2,0,0,0,4,2,10.7518495,106.7210763,65.4
7001.28,Đường Phùng Tá Chu,Phường An Lạc A Quận Bình Tân,Quận Bình Tân,3,1,1,1,2,0,0,1,4,3,10.7539615,106.6209779,65.5
4195.57205,Đường Thống Nhất,Phường 13 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,4,2,10.8528659,106.665398,65.6
4378.39586,Đường Thống Nhất,Phường 13 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,4,2,10.8528659,106.665398,65.6
7698.83296,Đường Nguyễn Trãi,Phường 2 Quận 5,Quận 5,2,1,1,1,1.5,0,0,0,4,2,10.7595027,106.6840512,65.6
5053.86525,Đường Âu Cơ,Phường 9 Quận Tân Bình,Quận Tân Bình,1,0,0,0,2,0,0,0,4,1,10.7747437,106.6481026,65.7
4789.6632,Đường Nguyễn Duy,Phường 12 Quận 8,Quận 8,3,1,0,1,3,0,0,1,4,3,10.7421734,106.6559274,65.8
7409.456,Đường Cao Đạt,Phường 1 Quận 5,Quận 5,3,1,1,1,2.5,0,0,1,4,2,10.7546238,106.6841626,65.8
4323.5346,Đường Thống Nhất,Phường 16 Quận Gò Vấp,Quận Gò Vấp,2,0,0,0,2,0,0,0,4,2,10.8493756,106.6648591,65.8
1770.02,Đường ấp Thới Tây 2,Xã Tân Hiệp Huyện Hóc Môn,Huyện Hóc Môn,1,1,0,1,1,0,0,0,4,3,10.9078504,106.5971484,65.8
4001.62,Đường Nguyễn Duy Cung,Phường 12 Quận Gò Vấp,Quận Gò Vấp,1,0,0,0,1,0,0,0,4,2,10.8406893,106.6421082,65.8
3436.8,Đường Tân Thới Hiệp 07,Phường Tân Thới Hiệp Quận 12,Quận 12,2,0,0,1,2,0,0,0,4,2,10.8670523,106.6425376,65.9
2985.27,Đường Số 19A,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,2,1,1,1,1,0,0,0,4,3,10.7906174,106.6069467,65.9
7402.5,Đường Lý Nam Đế,Phường 7 Quận 11,Quận 11,4,1,0,1,4,0,0,1,4,7,10.7607223,106.6596551,66
5083.808,Đường Huỳnh Văn Bánh,Phường 11 Quận Phú Nhuận,Quận Phú Nhuận,2,0,0,0,2.5,0,0,0,4,2,10.7922604,106.6791477,66
3349.5,Đường Huỳnh Văn Nghệ,Phường 15 Quận Tân Bình,Quận Tân Bình,2,0,0,0,2,0,0,0,4,2,10.8303029,106.6375345,66
3500.50425,Đường Phú Thọ Hòa,Phường Phú Thọ Hòa Quận Tân Phú,Quận Tân Phú,2,0,0,0,2,0,0,0,4,2,10.7847065,106.6269418,66
3553.725,Đường Huỳnh Văn Nghệ,Phường 15 Quận Tân Bình,Quận Tân Bình,1,1,0,1,2,0,0,0,4,2,10.8303029,106.6375345,66
2803.68,Đường Trường Lưu,Phường Long Trường Quận 9,Quận 9,2,1,0,1,1.5,0,0,0,4,3,10.7971015,106.8234697,66
2643.4235,Đường Tân Thới Hiệp 21,Phường Tân Thới Hiệp Quận 12,Quận 12,1,1,1,1,1.5,0,0,0,4,2,10.8632178,106.6392072,66
3298.01904,Đường Trần Thị Cờ,Phường Thới An Quận 12,Quận 12,1,1,0,1,1.5,0,0,0,4,2,10.887396,106.6498634,66.1
4054.432,Đường Mạc Vân,Phường 12 Quận 8,Quận 8,2,1,0,1,3,0,0,0,4,3,10.7429687,106.6550446,66.2
3824.8694,Đường Phạm Văn Chiêu,Phường 9 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,4,2,10.845985,106.6527855,66.2
4515.084,Đường Bửu Đình,Phường 5 Quận 6,Quận 6,1,1,1,1,2,0,0,0,4,2,10.7486735,106.6449919,66.2
8220.184,Đường Ngô Đức Kế,Phường 12 Quận Bình Thạnh,Quận Bình Thạnh,5,0,0,1,3,0,0,0,4,4,10.8122091,106.6994073,66.3
4387.904,Đường Đoàn Văn Bơ,Phường 9 Quận 4,Quận 4,3,1,0,1,3,0,0,0,4,2,10.7633696,106.7037801,66.3
3931.2,Đường Số 8,Phường Bình Hưng Hòa Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,0,0,4,2,10.7964025,106.6087734,66.3
3965.364,Đường Huỳnh Tấn Phát,Phường Tân Thuận Đông Quận 7,Quận 7,2,1,0,1,2,0,0,0,4,2,10.7498,106.7340175,66.3
4184.8864,Đường Nguyễn Văn Khối,Phường 9 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2.5,0,0,0,4,3,10.8435958,106.6493725,66.4
5232,Đường Đỗ Nhuận,Phường Sơn Kỳ Quận Tân Phú,Quận Tân Phú,2,1,0,1,2.5,0,0,0,4,1,10.8019648,106.6214131,66.4
6154.2756,Đường Số 7,Phường An Lạc A Quận Bình Tân,Quận Bình Tân,1,1,1,1,1.5,0,0,0,4,2,10.751762,106.6167337,66.4
4802.0487,Đường Tô Hiến Thành,Phường 15 Quận 10,Quận 10,3,1,1,1,3,0,0,1,4,2,10.7780926,106.6658339,66.5
3188.41744,Đường Cách Mạng Tháng Tám,Phường 13 Quận 10,Quận 10,1,0,0,0,2.5,0,0,0,4,2,10.7779746,106.6813139,66.6
3603.6,Đường Ấp Chánh 1,Xã Tân Xuân Huyện Hóc Môn,Huyện Hóc Môn,2,1,0,1,2,0,0,0,4,2,10.8774266,106.6001655,66.6
2284.56,Đường Ấp Nhị Tân,Xã Tân Thới Nhì Huyện Hóc Môn,Huyện Hóc Môn,1,0,0,0,1,0,0,0,4,2,10.8964501,106.5777418,66.8
2819.112,Đường Lê Văn Khương,Phường Hiệp Thành Quận 12,Quận 12,2,1,0,1,1.5,0,0,0,4,2,10.8790268,106.6376653,66.9
9913.10925,Đường Lãnh Binh Thăng,Phường 12 Quận 11,Quận 11,2,1,1,1,2,0,0,0,4,2,10.7622758,106.6556704,67
3765.4,Đường Đông Hưng Thuận 26,Phường Đông Hưng Thuận Quận 12,Quận 12,1,1,0,1,1,0,0,0,4,1,10.8476262,106.6322242,67
2611.5291,Đường Số 3,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,1,1,0,1,2,0,0,0,4,2,10.7833773,106.616706,67.2
3884.517,Đường B4,Phường Tây Thạnh Quận Tân Phú,Quận Tân Phú,1,1,0,1,2,0,0,0,4,2,10.8107072,106.6220722,67.2
2579.73726,Đường Huỳnh Thị hai,Phường Tân Chánh Hiệp Quận 12,Quận 12,2,1,1,1,1.5,0,0,0,4,2,10.8674793,106.6308264,67.2
1311.6935,Đường Thạnh Lộc 29,Phường Thạnh Lộc Quận 12,Quận 12,1,0,0,1,2,0,0,0,4,1,10.8777058,106.680671,67.3
4069.5534,Đường Lê Văn Thọ,Phường 11 Quận Gò Vấp,Quận Gò Vấp,2,1,0,0,2,0,0,0,4,2,10.8364962,106.658359,67.4
1819.8,Khu Phố 2,Xã Hóc Môn Huyện Hóc Môn,Huyện Hóc Môn,1,0,0,0,1,0,0,0,4,2,10.8634256,106.6085058,67.4
2711.1825,Đường Hiệp Thành 45,Phường Hiệp Thành Quận 12,Quận 12,1,1,0,1,1.5,0,0,0,4,2,10.8703992,106.6465767,67.5
3422.25,Đường Sinco,Phường Bình Trị Đông B Quận Bình Tân,Quận Bình Tân,6,1,1,1,1,0,0,0,4,6,10.7349599,106.6076953,67.5
3271.84,Đường QL13 Cũ,Phường Hiệp Bình Phước Thành phố Thủ Đức,Thành phố Thủ Đức,1,1,0,1,1,0,0,0,4,1,10.8489663,106.7206215,67.6
4915.02,Đường Võ Văn Kiệt,Phường 7 Quận 6,Quận 6,2,0,0,1,2,0,0,0,4,4,10.7369139,106.6389022,67.7
2663.4567,Đường Ấp Đông,Xã Thới Tam Thôn Huyện Hóc Môn,Huyện Hóc Môn,1,0,0,0,1.5,0,0,0,4,2,10.8887467,106.6102118,67.7
3500.09,Đường Tôn Đản,Phường 8 Quận 4,Quận 4,1,1,0,1,1,0,0,0,4,3,10.7610553,106.7074873,67.7
3527.706,Đường Đoàn Văn Bơ,Phường 10 Quận 4,Quận 4,2,1,0,1,3,0,0,0,4,2,10.7618097,106.7062463,67.8
2161.1205,Đường Lũy Bán Bích,Phường Hòa Thạnh Quận Tân Phú,Quận Tân Phú,2,1,0,1,2,0,0,0,4,2,10.7802119,106.6357701,67.8
3328.98,Đường Tân Chánh Hiệp 36,Phường Tân Chánh Hiệp Quận 12,Quận 12,1,0,0,0,1,0,0,0,4,2,10.8585465,106.6234035,67.8
4492.488,Đường Số 21,Phường 8 Quận Gò Vấp,Quận Gò Vấp,1,1,0,1,1,0,0,0,4,1,10.8410073,106.6507062,67.8
4700,Đường Tân Mỹ,Phường Tân Thuận Tây Quận 7,Quận 7,3,1,0,1,3,0,0,0,4,3,10.7503393,106.7196387,68
3287.988,Đường Số 4,Phường Linh Tây Thành phố Thủ Đức,Thành phố Thủ Đức,2,1,0,1,2,0,0,0,4,3,10.86065,106.7557976,68
3819.25544,Đường Nguyễn Ảnh Thủ,Phường Trung Mỹ Tây Quận 12,Quận 12,2,1,0,1,2,0,0,0,4,3,10.8613722,106.6112428,68
3888,Đường Bùi Tư Toàn,Phường An Lạc Quận Bình Tân,Quận Bình Tân,1,1,0,1,2,0,1,0,4,1,10.7320375,106.6155543,68
2699.6,Đường Đào Tông Nguyên,Xã Phú Xuân Huyện Nhà Bè,Huyện Nhà Bè,1,1,0,1,1.5,0,0,0,4,1,10.68377,106.7491203,68
4998,Đường Số 18A,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,2,1,0,1,1,0,0,0,4,2,10.7840089,106.6103708,68
2519.328,Đường Lũy Bán Bích,Phường Tân Thới Hòa Quận Tân Phú,Quận Tân Phú,2,1,0,0,2,0,1,0,4,2,10.7802119,106.6357701,68.1
3248.37,Đường Nguyễn Thị Kiểu,Phường Thới An Quận 12,Quận 12,4,1,0,1,1,0,0,0,4,4,10.8687612,106.6435353,68.1
2417.55,Đường Bà Triệu,Xã Hóc Môn Huyện Hóc Môn,Huyện Hóc Môn,1,1,0,1,1,0,0,0,4,2,10.8634256,106.6085058,68.1
9801.834,Đường Trần Phú,Phường 4 Quận 5,Quận 5,2,1,1,1,3,0,0,0,4,4,10.7614527,106.6779722,68.2
3165.9012,Đường Trương Phước Phan,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,0,0,4,2,10.7654651,106.6131027,68.2
3798.74,Đường Hương Lộ 2,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,1,1,1,1,1.5,0,0,0,4,1,10.7694645,106.6127274,68.2
7386.06,Đường Số 29,Phường Bình An Quận 2,Quận 2,1,0,0,0,1,0,0,0,4,1,10.79155283,106.7311048,68.2
2717.4256,Đường Đỗ Nhuận,Phường Sơn Kỳ Quận Tân Phú,Quận Tân Phú,3,1,0,1,3,0,0,0,4,3,10.8019648,106.6214131,68.4
7562.295,Đường Hà Tôn Quyền,Phường 4 Quận 11,Quận 11,2,0,0,0,3,0,0,1,4,2,10.7550936,106.6529146,68.4
5054.4,Đường Phan Huy Ích,Phường 12 Quận Gò Vấp,Quận Gò Vấp,2,0,0,1,2,0,0,0,4,2,10.8373485,106.6362851,68.4
3040.8639,Đường Tùng Thiện Vương,Phường 13 Quận 8,Quận 8,1,1,0,1,1,0,0,0,4,1,10.7449994,106.6573994,68.4
4422.6,Đường Phan Huy Ích,Phường 12 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,4,2,10.8373485,106.6362851,68.5
5837.8,Đường số 10,Phường 9 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,4,2,10.8367068,106.6684147,68.6
2764.58,Đường số 12,Phường Cát Lái Quận 2,Quận 2,3,0,1,1,1,0,0,0,4,5,10.7787538,106.7661524,68.6
5248.2402,Đường Số 8,Phường Trường Thọ Thành phố Thủ Đức,Thành phố Thủ Đức,2,1,0,1,2,0,0,0,4,2,10.8422661,106.7570208,68.7
3088.555,Đường Bùi Hữu Nghĩa,Phường 2 Quận Bình Thạnh,Quận Bình Thạnh,2,1,0,1,2.5,0,0,0,4,2,10.8012551,106.7014746,68.8
4317.1866,Đường Nguyễn Thượng Hiền,Phường 5 Quận Bình Thạnh,Quận Bình Thạnh,2,0,0,0,2,0,0,0,4,2,10.8108065,106.6868872,68.8
5201.28,Đường Thống Nhất,Phường 11 Quận Gò Vấp,Quận Gò Vấp,2,1,0,0,2,0,0,0,4,2,10.8362242,106.6647039,68.8
5912.6517,Đường Tôn Đản,Phường 4 Quận 4,Quận 4,2,1,0,1,2,0,0,0,4,2,10.7610553,106.7074873,68.8
2510.4,Đường Ấp Mỹ Hoa 1,Xã Trung Chánh Huyện Hóc Môn,Huyện Hóc Môn,1,1,0,1,1.5,0,0,0,4,2,10.8634256,106.6085058,68.8
3621.16512,Đường Ấp Hưng Lân,Xã Bà Điểm Huyện Hóc Môn,Huyện Hóc Môn,1,0,0,0,1,0,0,0,4,2,10.8403492,106.5996544,68.8
2948.94,Đường Đặng Nhữ Lâm,Thị trấn Nhà Bè Huyện Nhà Bè,Huyện Nhà Bè,2,1,0,1,2,0,0,0,4,2,10.69318965,106.7423258,68.9
2417.674,Đường Chiến lược,Phường Bình Trị Đông A Quận Bình Tân,Quận Bình Tân,2,1,0,1,3,0,0,0,4,2,10.7611474,106.6079607,69
3801.49335,Đường Lạc Long Quân,Phường 10 Quận Tân Bình,Quận Tân Bình,1,0,0,0,1.5,0,0,0,4,2,10.7751005,106.6481991,69
3907.2,Đường Lạc Long Quân,Phường 10 Quận Tân Bình,Quận Tân Bình,1,1,0,1,1.5,0,0,0,4,2,10.7751005,106.6481991,69
5895.36,Đường Lý Nam Đế,Phường 7 Quận 11,Quận 11,2,0,0,0,3,0,0,0,4,4,10.7607223,106.6596551,69.2
2962.469,Đường Hương Lộ 2,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,0,0,4,2,10.7694645,106.6127274,69.2
2970.24,Đường Lũy Bán Bích,Phường Phú Thọ Hòa Quận Tân Phú,Quận Tân Phú,2,1,0,1,2,0,0,0,4,2,10.7747772,106.6327852,69.2
3506.4,Đường Lê Văn Quới,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,0,0,4,2,10.7757553,106.6140471,69.2
4833,Đường Lạc Long Quân,Phường 10 Quận Tân Bình,Quận Tân Bình,2,1,0,1,2,0,0,0,4,1,10.7751005,106.6481991,69.4
4017.97851,Đường Lê Văn Khương,Phường Hiệp Thành Quận 12,Quận 12,3,0,0,1,1,0,0,0,4,3,10.8790268,106.6376653,69.4
2227.74,Đường Ấp Tân Tiến,Xã Xuân Thới Đông Huyện Hóc Môn,Huyện Hóc Môn,1,0,0,0,1,0,0,0,4,2,10.8675888,106.5901034,69.4
1714.18,Đường Ấp 1,Xã Đông Thạnh Huyện Hóc Môn,Huyện Hóc Môn,1,1,0,1,1,0,0,0,4,1,10.9080952,106.6437106,69.4
7174.16,Đường Hoàng Hoa Thám,Phường 5 Quận Phú Nhuận,Quận Phú Nhuận,4,0,0,0,2.5,0,0,1,4,4,10.8057383,106.6841756,69.5
3820.57236,Đường Nguyễn Nhược Thi,Phường 15 Quận 8,Quận 8,2,1,0,1,2,0,0,0,4,2,10.7372457,106.6419609,69.5
4920.6,Đường Đình Phong Phú,Phường Tăng Nhơn Phú B Quận 9,Quận 9,1,1,0,1,1,0,0,0,4,2,10.8336485,106.7833784,69.5
4324.3615,Đường Nguyễn Thượng Hiền,Phường 6 Quận Bình Thạnh,Quận Bình Thạnh,2,0,0,1,3,0,0,1,4,2,10.8067604,106.6877205,69.6
3595.536,Đường Ao Đôi,Phường Bình Trị Đông A Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,0,0,4,2,10.7743261,106.5996711,69.6
4022.88,Đường Vườn Lài,Phường An Phú Đông Quận 12,Quận 12,2,0,0,1,1.5,0,0,0,4,3,10.8595665,106.6921006,69.6
2901.3,Đường Ấp Hậu Lân,Xã Bà Điểm Huyện Hóc Môn,Huyện Hóc Môn,1,0,0,0,1.5,0,0,0,4,2,10.8403492,106.5996544,69.6
3942.0645,Đường Số 1,Phường 16 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,3,0,0,1,4,3,10.8462718,106.6603649,69.7
4558.38,Đường Thạnh Mỹ Lợi,Phường Thạnh Mỹ Lợi Quận 2,Quận 2,1,1,0,1,1,0,0,0,4,2,10.7631632,106.7655988,69.7
7142.3625,Đường Tên Lửa,Phường An Lạc A Quận Bình Tân,Quận Bình Tân,2,1,1,1,3,0,0,0,4,3,10.7463807,106.612513,69.8
6510.35,Đường Tuệ Tĩnh,Phường 13 Quận 11,Quận 11,3,0,0,0,2.5,0,0,0,4,2,10.762849,106.6545795,69.8
3504.14,Đường Tân Thới Hiệp 07,Phường Tân Thới Hiệp Quận 12,Quận 12,3,1,0,1,2,0,0,0,4,2,10.8670523,106.6425376,69.8
2073.06,Đường ấp Trung Đông 2,Xã Thới Tam Thôn Huyện Hóc Môn,Huyện Hóc Môn,1,0,0,0,1,0,0,0,4,2,10.8887467,106.6102118,69.8
